O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ASIMA ROY,Communist Party of India (Marxist),22765,158,22923,10.52
2,NABIN CHANDRA BAG,All India Trinamool Congress,103278,986,104264,47.85
3,PROTUL BISWAS,Bahujan Samaj Party,3458,7,3465,1.59
4,BIJAN MANDAL,Bharatiya Janata Party,82773,605,83378,38.26
5,BASUDEB RUIDAS,Bahujan Mukti Party,1920,3,1923,0.88
6,NOTA,None of the Above,1934,10,1944,0.89
